id,created_at,text
970663759592153089,2018-03-05 14:14:09,"b'Uno lava dinero con empresa fantasma; y el otro de plano se ha convertido en un fantasma fiscal. \xc2\xa1El que la hace, debe pagarla!'"
970523885266378752,2018-03-05 04:58:20,"b'Siguen los triunfos para \xe2\x80\x9cLa Forma del Agua\xe2\x80\x9d. Primero, Mejor Director, ahora Mejor Pel\xc3\xadcula. Guillermo Del Toro\xe2\x80\xa6 https://t.co/Cw6NnY6pVL'"
970516273279901697,2018-03-05 04:28:05,b'Guillermo del Toro @RealGDT. Orgullo de M\xc3\xa9xico. Gran artista. Mexicano excepcional. \xc2\xa1Muchas felicidades! #Oscars https://t.co/ducafRkKnV'
970497798482247681,2018-03-05 03:14:40,"b'M\xc3\xa9xico tiene mucho que mostrar al mundo. Es el momento de enaltecer su cultura, tradiciones y talento. Felicidades\xe2\x80\xa6 https://t.co/73stUF3LRX'"
970392692369670144,2018-03-04 20:17:01,"b'Soy un candidato por M\xc3\xa9xico; soy un ciudadano. As\xc3\xad me concibo y asumo. Ofrezco lo que soy: una trayectoria limpia,\xe2\x80\xa6 https://t.co/lpF5bF4WOV'"
970343728190668800,2018-03-04 17:02:27,b'#EnVivo. 89 Aniversario del @PRI_Nacional. #89A\xc3\xb1osPorMX. https://t.co/coDWHyYEhG'
969573574158643200,2018-03-02 14:02:08,b'Al gran Mario Vargas Llosa no solo hay que leerlo sino tambi\xc3\xa9n escucharlo. Sabias palabras del Premio Nobel. #YoMero'
969404710074462208,2018-03-02 02:51:08,"b'\xc2\xa1Gracias, @beltrandelrio e @Imagen_Mx! Les comparto la entrevista: https://t.co/Mc89GaPI5A'"
969398003797671936,2018-03-02 02:24:29,"b'Qu\xc3\xa9 gusto saludarte, @YuririaSierra. \xc2\xa1Gracias por compartir! https://t.co/fuLwXOVEzM'"
969396975740141568,2018-03-02 02:20:24,"b'\xc2\xa1Gracias, @qtf! Un abrazo para ti y para toda tu audiencia. https://t.co/4mT6cBGQjN'"
969396366093922304,2018-03-02 02:17:58,"b'\xc2\xa1Gracias, @burrovan, por el espacio! La pasamos muy bien. Les recomiendo a todos no perd\xc3\xa9rsela: https://t.co/i1zjzNnQoG'"
969210714802892800,2018-03-01 14:00:16,"b'Si gobernar fuera tan simple como jugar al balero cualquiera lo har\xc3\xada. Esto requiere de capacidad, preparaci\xc3\xb3n, exp\xe2\x80\xa6 https://t.co/NOthDgbAwM'"
968898064369967104,2018-02-28 17:17:54,b'#EnVivo. 75 Aniversario de la @CNOPNacional https://t.co/S9g0rUpqy8'
968848307702280193,2018-02-28 14:00:11,b'Hay una gran diferencia entre servir con el poder y servirse del poder. Eso nos distingue y har\xc3\xa1 la diferencia al f\xe2\x80\xa6 https://t.co/Z1QSRymoQ4'
968672358872506368,2018-02-28 02:21:02,b'Por 1era vez el @PRI_Nacional ha designado a dos mujeres como representantes ante el @INEMexico. La Dip.\xe2\x80\xa6 https://t.co/NNfFms2SsO'
